Frame,Time,X (m),Y (m),Z (m)
1002.0,3.33667,1.99757,5.261979999999999,7.30415
1003.0,3.34,1.99541,5.2657799999999995,7.322150000000001
1004.0,3.34333,1.9946000000000002,5.26827,7.339600000000001
1005.0,3.34667,1.9926,5.2708900000000005,7.3573900000000005
1006.0,3.35,1.9914599999999998,5.27379,7.3744000000000005
1007.0,3.35333,1.9909100000000002,5.27544,7.39159
1008.0,3.35667,1.9885599999999999,5.27963,7.409299999999999
1009.0,3.36,1.98791,5.281369999999999,7.42736
1010.0,3.36333,1.98625,5.28378,7.44424
1011.0,3.36667,1.9846000000000001,5.28669,7.461720000000001
1012.0,3.37,1.9841900000000001,5.28881,7.47938
1013.0,3.37333,1.9831899999999998,5.29148,7.49635
1014.0,3.37667,1.98157,5.29464,7.51475
1015.0,3.38,1.98088,5.2960199999999995,7.53168
1016.0,3.38333,1.9799799999999999,5.29803,7.54991
1017.0,3.38667,1.9775,5.30183,7.56667
1018.0,3.39,1.97699,5.30317,7.585109999999999
1019.0,3.39333,1.97584,5.305879999999999,7.601430000000001
1020.0,3.39667,1.97376,5.307530000000001,7.62062
1021.0,3.4,1.97276,5.30921,7.63647
1022.0,3.40333,1.97148,5.3105899999999995,7.655220000000001
1023.0,3.40667,1.96945,5.31377,7.67178
1024.0,3.41,1.9683000000000002,5.315309999999999,7.6902
1025.0,3.41333,1.96767,5.31836,7.70756
1026.0,3.41667,1.96552,5.31952,7.72511
1027.0,3.42,1.96513,5.32061,7.742859999999999
1028.0,3.42333,1.9635,5.32278,7.760789999999999
1029.0,3.42667,1.96191,5.32533,7.77768
1030.0,3.43,1.96105,5.32671,7.7960400000000005
1031.0,3.43333,1.9605000000000001,5.328880000000001,7.813350000000001
1032.0,3.43667,1.95829,5.32996,7.83133
1033.0,3.44,1.95697,5.331029999999999,7.84903
1034.0,3.44333,1.95642,5.33342,7.86626
1035.0,3.44667,1.954,5.33546,7.88408
1036.0,3.45,1.95298,5.33692,7.90262
1037.0,3.45333,1.95173,5.33687,7.9193299999999995
1038.0,3.45667,1.95041,5.33851,7.93749
1039.0,3.46,1.94866,5.33944,7.95564
1040.0,3.46333,1.94818,5.3399,7.972440000000001
1041.0,3.46667,1.94656,5.34259,7.99152
1042.0,3.47,1.9450100000000001,5.343780000000001,8.00856
1043.0,3.47333,1.94332,5.34403,8.02634
1044.0,3.47667,1.94177,5.3454,8.04416
1045.0,3.48,1.94043,5.3464,8.06229
1046.0,3.48333,1.93987,5.34737,8.07903
1047.0,3.48667,1.93792,5.34844,8.09792
1048.0,3.49,1.9361199999999998,5.34986,8.11527
1049.0,3.49333,1.9347800000000002,5.35002,8.133339999999999
1050.0,3.49667,1.93444,5.35082,8.150789999999999
1051.0,3.5,1.9330600000000002,5.35122,8.168849999999999
1052.0,3.50333,1.93155,5.35203,8.18733
1053.0,3.50667,1.9301599999999999,5.3521600000000005,8.203899999999999
1054.0,3.51,1.9286,5.35281,8.222859999999999
1055.0,3.51333,1.92655,5.35351,8.239650000000001
1056.0,3.51667,1.9258199999999999,5.3539200000000005,8.25792
1057.0,3.52,1.92457,5.35553,8.2751
1058.0,3.52333,1.9223599999999998,5.354690000000001,8.29284
1059.0,3.52667,1.92154,5.35606,8.3108
1060.0,3.53,1.9206899999999998,5.35577,8.32859
1061.0,3.53333,1.9189500000000002,5.35713,8.345410000000001
1062.0,3.53667,1.91689,5.357200000000001,8.36329
1063.0,3.54,1.9158600000000001,5.35777,8.38139
1064.0,3.54333,1.91399,5.35763,8.39836
1065.0,3.54667,1.9124,5.358210000000001,8.41723
1066.0,3.55,1.9111600000000002,5.35809,8.43331
1067.0,3.55333,1.90961,5.357240000000001,8.45125
1068.0,3.55667,1.90839,5.35841,8.46932
1069.0,3.56,1.9059700000000002,5.35873,8.48678
1070.0,3.56333,1.90553,5.3582399999999994,8.50414
1071.0,3.56667,1.90272,5.35746,8.522079999999999
1072.0,3.57,1.90171,5.35836,8.5395
1073.0,3.57333,1.90013,5.35788,8.55633
1074.0,3.57667,1.89964,5.357150000000001,8.57436
1075.0,3.58,1.89762,5.3566899999999995,8.59266
1076.0,3.58333,1.89572,5.35696,8.60971
1077.0,3.58667,1.89494,5.35717,8.627569999999999
1078.0,3.59,1.893,5.3562199999999995,8.64486
1079.0,3.59333,1.89121,5.35594,8.66272
1080.0,3.59667,1.88878,5.355599999999999,8.680259999999999
1081.0,3.6,1.8882400000000001,5.354589999999999,8.69727
1082.0,3.60333,1.88685,5.35424,8.71523
1083.0,3.60667,1.88418,5.35366,8.732709999999999
1084.0,3.61,1.8832499999999999,5.352329999999999,8.74989
1085.0,3.61333,1.8812799999999998,5.352329999999999,8.7682
1086.0,3.61667,1.87972,5.3520199999999996,8.78492
1087.0,3.62,1.87706,5.3519000000000005,8.80259
1088.0,3.62333,1.87555,5.35098,8.82009
1089.0,3.62667,1.8737700000000002,5.34975,8.83783
1090.0,3.63,1.8718000000000001,5.34913,8.85555
1091.0,3.63333,1.86966,5.34746,8.872770000000001
1092.0,3.63667,1.86857,5.3459900000000005,8.891079999999999
1093.0,3.64,1.867,5.34573,8.90801
1094.0,3.64333,1.8644999999999998,5.34508,8.92586
1095.0,3.64667,1.86191,5.34408,8.94334
1096.0,3.65,1.86011,5.3427,8.96048
1097.0,3.65333,1.8581,5.3425199999999995,8.97912
1098.0,3.65667,1.85581,5.3402899999999995,8.99582
1099.0,3.66,1.85421,5.338769999999999,9.01403
1100.0,3.66333,1.8529,5.33816,9.03095
1101.0,3.66667,1.85067,5.3363,9.048869999999999
1102.0,3.67,1.84816,5.335800000000001,9.06643
1103.0,3.67333,1.84578,5.33345,9.08336
1104.0,3.67667,1.84343,5.3324,9.102079999999999
1105.0,3.68,1.84049,5.332190000000001,9.11988
1106.0,3.68333,1.83816,5.32972,9.137599999999999
1107.0,3.68667,1.83675,5.32889,9.15522
1108.0,3.69,1.83486,5.32687,9.17288
1109.0,3.69333,1.83303,5.32561,9.19149
1110.0,3.69667,1.83054,5.32394,9.20853
1111.0,3.7,1.8285,5.3222000000000005,9.22665
1112.0,3.70333,1.8251,5.32107,9.24401
1113.0,3.70667,1.82296,5.31878,9.26211
1114.0,3.71,1.8214,5.31707,9.279819999999999
1115.0,3.71333,1.81886,5.315589999999999,9.298
1116.0,3.71667,1.81625,5.3130999999999995,9.31698
1117.0,3.72,1.81391,5.311609999999999,9.334489999999999
1118.0,3.72333,1.81132,5.30903,9.35233
1119.0,3.72667,1.80769,5.30726,9.37022
1120.0,3.73,1.8054599999999998,5.305890000000001,9.388150000000001
1121.0,3.73333,1.80398,5.30333,9.40626
1122.0,3.73667,1.8012899999999998,5.301939999999999,9.42348
1123.0,3.74,1.79826,5.29912,9.44171
1124.0,3.74333,1.79577,5.2977300000000005,9.4597
1125.0,3.74667,1.79313,5.29468,9.47777
1126.0,3.75,1.7893299999999999,5.29308,9.495280000000001
1127.0,3.75333,1.7871199999999998,5.29275,9.51326
1128.0,3.75667,1.78432,5.29014,9.53087
1129.0,3.76,1.78131,5.28776,9.55
1130.0,3.76333,1.77913,5.28538,9.56705
1131.0,3.76667,1.77583,5.283010000000001,9.58579
1132.0,3.77,1.7728,5.28092,9.60426
1133.0,3.77333,1.7705899999999999,5.27745,9.62117
1134.0,3.77667,1.76719,5.27461,9.6401
1135.0,3.78,1.7644399999999998,5.272519999999999,9.6576
1136.0,3.78333,1.76237,5.268730000000001,9.67589
1137.0,3.78667,1.7597300000000002,5.26593,9.69426
1138.0,3.79,1.75643,5.26337,9.71187
1139.0,3.79333,1.75309,5.2615300000000005,9.7304
1140.0,3.79667,1.75035,5.25837,9.74806
1141.0,3.8,1.74733,5.25648,9.7662
1142.0,3.80333,1.74451,5.25264,9.7849
1143.0,3.80667,1.74082,5.25057,9.80285
1144.0,3.81,1.7387000000000001,5.24843,9.82033
1145.0,3.81333,1.73608,5.24518,9.8385
1146.0,3.81667,1.73229,5.2423,9.85708
1147.0,3.82,1.72919,5.23952,9.87549
1148.0,3.82333,1.72717,5.2361,9.89273
1149.0,3.82667,1.72374,5.2338,9.91076
1150.0,3.83,1.72172,5.22999,9.92975
1151.0,3.83333,1.7185300000000001,5.22782,9.94797
1152.0,3.83667,1.71529,5.22351,9.966090000000001
1153.0,3.84,1.71251,5.22017,9.98408
1154.0,3.84333,1.70916,5.21739,10.0023
1155.0,3.84667,1.70574,5.21376,10.01962
1156.0,3.85,1.70381,5.2099,10.03885
1157.0,3.85333,1.70105,5.20632,10.05698
1158.0,3.85667,1.69763,5.20355,10.07476
1159.0,3.86,1.69397,5.20057,10.09345
1160.0,3.86333,1.69121,5.19769,10.11138
1161.0,3.86667,1.6884000000000001,5.19388,10.1303
1162.0,3.87,1.68615,5.18995,10.14813
1163.0,3.87333,1.68233,5.18705,10.16666
1164.0,3.87667,1.67887,5.18321,10.18515
1165.0,3.88,1.67625,5.17856,10.20281
1166.0,3.88333,1.6733000000000002,5.175979999999999,10.22148
1167.0,3.88667,1.67076,5.17196,10.23982
1168.0,3.89,1.6670699999999998,5.168150000000001,10.25843
1169.0,3.89333,1.6659800000000002,5.163920000000001,10.27623
1170.0,3.89667,1.662,5.160019999999999,10.294749999999999
1171.0,3.9,1.65834,5.15594,10.31312
1172.0,3.90333,1.65563,5.15208,10.33132
1173.0,3.90667,1.6529800000000001,5.14693,10.349570000000002
1174.0,3.91,1.65079,5.14352,10.36816
1175.0,3.91333,1.64814,5.14016,10.38607
1176.0,3.91667,1.6436600000000001,5.135700000000001,10.40469
1177.0,3.92,1.64191,5.13255,10.421759999999999
1178.0,3.92333,1.6395,5.12835,10.4407
1179.0,3.92667,1.63589,5.1235,10.45943
1180.0,3.93,1.6337899999999999,5.1191,10.476890000000001
1181.0,3.93333,1.63011,5.11524,10.49532
1182.0,3.93667,1.6281800000000002,5.1109800000000005,10.513340000000001
1183.0,3.94,1.62534,5.1073200000000005,10.53197
1184.0,3.94333,1.6228399999999998,5.10199,10.54997
1185.0,3.94667,1.62021,5.09815,10.56933
1186.0,3.95,1.6169,5.09305,10.586359999999999
1187.0,3.95333,1.61417,5.08859,10.60414
1188.0,3.95667,1.61218,5.08472,10.62396
1189.0,3.96,1.60896,5.07955,10.641869999999999
1190.0,3.96333,1.60721,5.07614,10.65976
1191.0,3.96667,1.60413,5.07073,10.67868
1192.0,3.97,1.6011099999999998,5.06636,10.69547
1193.0,3.97333,1.5987,5.06164,10.71401
1194.0,3.97667,1.59596,5.055969999999999,10.73267
1195.0,3.98,1.59368,5.05233,10.751579999999999
1196.0,3.98333,1.5915000000000001,5.04736,10.768920000000001
1197.0,3.98667,1.58823,5.04219,10.787270000000001
1198.0,3.99,1.5864599999999998,5.03664,10.80528
1199.0,3.99333,1.5837999999999999,5.03278,10.822989999999999
1200.0,3.99667,1.58108,5.027629999999999,10.841669999999999
1201.0,4.0,1.57898,5.02228,10.86021
1202.0,4.00333,1.57673,5.01777,10.878309999999999
1203.0,4.00667,1.5751499999999998,5.0126,10.896389999999998
1204.0,4.01,1.5723799999999999,5.00729,10.915619999999999
1205.0,4.01333,1.56918,5.00262,10.93228
1206.0,4.01667,1.5675999999999999,4.9974,10.9504
1207.0,4.02,1.5653899999999998,4.99259,10.96978
1208.0,4.02333,1.56413,4.98668,10.987029999999999
1209.0,4.02667,1.56111,4.98257,11.00532
1210.0,4.03,1.55862,4.97701,11.023710000000001
1211.0,4.03333,1.55745,4.970899999999999,11.04252
1212.0,4.03667,1.55456,4.96618,11.05946
1213.0,4.04,1.55328,4.96133,11.077210000000001
1214.0,4.04333,1.55119,4.955830000000001,11.09569
1215.0,4.04667,1.5493000000000001,4.94995,11.11356
1216.0,4.05,1.5476599999999998,4.94456,11.132850000000001
1217.0,4.05333,1.54469,4.9384,11.150889999999999
1218.0,4.05667,1.5434,4.93402,11.168309999999998
1219.0,4.06,1.54179,4.928,11.18613
1220.0,4.06333,1.53982,4.92174,11.20457
1221.0,4.06667,1.53825,4.9167700000000005,11.22215
1222.0,4.07,1.53589,4.90986,11.2409
1223.0,4.07333,1.5351,4.90486,11.26016
1224.0,4.07667,1.53331,4.89909,11.277349999999998
1225.0,4.08,1.53185,4.8923000000000005,11.295229999999998
1226.0,4.08333,1.53036,4.88652,11.31368
1227.0,4.08667,1.52895,4.87931,11.331890000000001
1228.0,4.09,1.5276699999999999,4.87397,11.349020000000001
1229.0,4.09333,1.526,4.86865,11.3676
1230.0,4.09667,1.52405,4.86184,11.386780000000002
1231.0,4.1,1.52344,4.8561000000000005,11.40515
1232.0,4.10333,1.521,4.848879999999999,11.422550000000001
1233.0,4.10667,1.52062,4.8431,11.44108
1234.0,4.11,1.51962,4.83757,11.458979999999999
1235.0,4.11333,1.5169300000000001,4.83162,11.47652
1236.0,4.11667,1.5165899999999999,4.82508,11.49634
1237.0,4.12,1.51407,4.81792,11.51413
1238.0,4.12333,1.5129400000000002,4.81299,11.531669999999998
1239.0,4.12667,1.5123199999999999,4.80726,11.550450000000001
1240.0,4.13,1.51091,4.79971,11.56873
1241.0,4.13333,1.5102799999999998,4.79361,11.58749
1242.0,4.13667,1.50873,4.78547,11.60426
1243.0,4.14,1.50826,4.7794,11.622950000000001
1244.0,4.14333,1.50686,4.77255,11.640920000000001
1245.0,4.14667,1.5053,4.76626,11.658199999999999
1246.0,4.15,1.5055699999999999,4.7593700000000005,11.67841
1247.0,4.15333,1.50292,4.75239,11.6959
1248.0,4.15667,1.5024899999999999,4.74655,11.71331
1249.0,4.16,1.5022,4.73927,11.73167
1250.0,4.16333,1.5001499999999999,4.7321800000000005,11.75011
1251.0,4.16667,1.5002199999999999,4.72561,11.76847
1252.0,4.17,1.49906,4.719460000000001,11.78611
1253.0,4.17333,1.49809,4.71239,11.804870000000001
1254.0,4.17667,1.4965899999999999,4.70467,11.823699999999999
1255.0,4.18,1.4962799999999998,4.69697,11.84078
1256.0,4.18333,1.49593,4.6911700000000005,11.85944
1257.0,4.18667,1.4953100000000001,4.684,11.87796
1258.0,4.19,1.4949299999999999,4.67636,11.89497
1259.0,4.19333,1.49363,4.66881,11.91413
1260.0,4.19667,1.49243,4.66119,11.931700000000001
1261.0,4.2,1.49172,4.65539,11.949770000000001
1262.0,4.20333,1.4899600000000002,4.64682,11.9682
1263.0,4.20667,1.4899600000000002,4.6404700000000005,11.98549
1264.0,4.21,1.4889400000000002,4.6319799999999995,12.00366
1265.0,4.21333,1.4880600000000002,4.625179999999999,12.022219999999999
1266.0,4.21667,1.48816,4.61763,12.04
1267.0,4.22,1.4873699999999999,4.6097399999999995,12.058699999999998
1268.0,4.22333,1.4876800000000001,4.6023700000000005,12.07717
1269.0,4.22667,1.48621,4.595330000000001,12.09476
1270.0,4.23,1.48571,4.58831,12.1128
1271.0,4.23333,1.48459,4.58006,12.13016
1272.0,4.23667,1.48619,4.57393,12.14913
1273.0,4.24,1.4848400000000002,4.56687,12.16689
1274.0,4.24333,1.4831299999999998,4.5576799999999995,12.18431
1275.0,4.24667,1.48349,4.54962,12.20124
1276.0,4.25,1.48297,4.54155,12.2205
1277.0,4.25333,1.4829400000000001,4.53482,12.23923
1278.0,4.25667,1.4826300000000001,4.5275799999999995,12.25606
1279.0,4.26,1.48282,4.519270000000001,12.27469
1280.0,4.26333,1.482,4.51223,12.29341
1281.0,4.26667,1.4809299999999999,4.5045,12.31002
1282.0,4.27,1.48211,4.49624,12.32847
1283.0,4.27333,1.48371,4.48873,12.34702
1284.0,4.27667,1.4803600000000001,4.47901,12.363320000000002
1285.0,4.28,1.48132,4.47285,12.381359999999999
1286.0,4.28333,1.4793,4.46462,12.40001
1287.0,4.28667,1.4792599999999998,4.455690000000001,12.418569999999999
1288.0,4.29,1.4799799999999999,4.44924,12.43604
1289.0,4.29333,1.4790199999999998,4.44079,12.453209999999999
1290.0,4.29667,1.47947,4.43218,12.47152
1291.0,4.3,1.47994,4.42377,12.48937
1292.0,4.30333,1.48066,4.4163499999999996,12.50808
1293.0,4.30667,1.4790299999999998,4.40794,12.52417
1294.0,4.31,1.47786,4.39958,12.54183
1295.0,4.31333,1.47883,4.39183,12.55996
1296.0,4.31667,1.47749,4.38436,12.57761
1297.0,4.32,1.47736,4.37606,12.59538
1298.0,4.32333,1.47645,4.36627,12.6131
1299.0,4.32667,1.47962,4.3595299999999995,12.631639999999999
1300.0,4.33,1.47915,4.35204,12.64901
1301.0,4.33333,1.47818,4.34246,12.66633
1302.0,4.33667,1.4787000000000001,4.334820000000001,12.684149999999999
1303.0,4.34,1.47684,4.32672,12.7026
1304.0,4.34333,1.47875,4.31863,12.718589999999999
1305.0,4.34667,1.47978,4.309769999999999,12.736479999999998
1306.0,4.35,1.47936,4.300520000000001,12.755
1307.0,4.35333,1.4819200000000001,4.294169999999999,12.77237
1308.0,4.35667,1.4777500000000001,4.28477,12.790650000000001
1309.0,4.36,1.47872,4.2779300000000005,12.810530000000002
1310.0,4.36333,1.47833,4.269270000000001,12.827639999999999
1311.0,4.36667,1.4797300000000002,4.262029999999999,12.84521
1312.0,4.37,1.47922,4.25152,12.86345
1313.0,4.37333,1.47982,4.243469999999999,12.88123
1314.0,4.37667,1.4815399999999999,4.2369200000000005,12.89925
1315.0,4.38,1.47844,4.22765,12.91548
1316.0,4.38333,1.47912,4.21898,12.93405
1317.0,4.38667,1.48094,4.21118,12.95378
1318.0,4.39,1.47975,4.20229,12.970329999999999
1319.0,4.39333,1.48105,4.19369,12.98727
1320.0,4.39667,1.4837200000000001,4.18519,13.005989999999999
1321.0,4.4,1.4815,4.17732,13.02284
1322.0,4.40333,1.48286,4.16979,13.04069
1323.0,4.40667,1.48065,4.1591000000000005,13.05653
1324.0,4.41,1.48083,4.150980000000001,13.07414
1325.0,4.41333,1.48251,4.14189,13.09162
1326.0,4.41667,1.4821700000000002,4.13406,13.11021
1327.0,4.42,1.48228,4.12624,13.12684
1328.0,4.42333,1.48282,4.11822,13.1447
1329.0,4.42667,1.4836500000000001,4.1086599999999995,13.16133
1330.0,4.43,1.48495,4.09933,13.17858
1331.0,4.43333,1.4855500000000001,4.09095,13.19591
1332.0,4.43667,1.48423,4.0821,13.21359
1333.0,4.44,1.48328,4.07242,13.228209999999999
1334.0,4.44333,1.4860200000000001,4.06638,13.24296
1335.0,4.44667,1.48843,4.05842,13.25924
1336.0,4.45,1.48716,4.04861,13.27385
1337.0,4.45333,1.4884600000000001,4.03863,13.28849
1338.0,4.45667,1.48943,4.03142,13.30569
1339.0,4.46,1.4875399999999999,4.02267,13.31889
1340.0,4.46333,1.48913,4.0144,13.33361
1341.0,4.46667,1.48963,4.00537,13.34615
1342.0,4.47,1.4898099999999999,3.99532,13.36087
1343.0,4.47333,1.49025,3.98692,13.374659999999999
1344.0,4.47667,1.4886000000000001,3.9789600000000003,13.388219999999999
1345.0,4.48,1.49042,3.97161,13.400699999999999
1346.0,4.48333,1.4914699999999999,3.9615199999999997,13.41257
1347.0,4.48667,1.4887700000000001,3.9518400000000002,13.42691
1348.0,4.49,1.4926,3.94448,13.43686
1349.0,4.49333,1.4921,3.93575,13.44804
1350.0,4.49667,1.49128,3.92577,13.46095
1351.0,4.5,1.4932400000000001,3.91901,13.46877
1352.0,4.50333,1.4943,3.9096499999999996,13.480519999999999
1353.0,4.50667,1.4919900000000001,3.90101,13.49232
1354.0,4.51,1.49351,3.89267,13.49939
1355.0,4.51333,1.4938999999999998,3.88426,13.50844
1356.0,4.51667,1.4941499999999999,3.8741399999999997,13.518369999999999
1357.0,4.52,1.49481,3.86632,13.52503
1358.0,4.52333,1.4938,3.85816,13.53436
1359.0,4.52667,1.4952,3.8494200000000003,13.53999
1360.0,4.53,1.49542,3.84127,13.547229999999999
1361.0,4.53333,1.4971199999999998,3.8319400000000003,13.55524
1362.0,4.53667,1.49573,3.8241300000000003,13.560740000000001
1363.0,4.54,1.49596,3.8162700000000003,13.56635
1364.0,4.54333,1.49699,3.8067399999999996,13.57282
1365.0,4.54667,1.49669,3.79751,13.578119999999998
1366.0,4.55,1.4975200000000002,3.7894099999999997,13.58084
1367.0,4.55333,1.49684,3.78041,13.58669
1368.0,4.55667,1.49882,3.77293,13.58955
1369.0,4.56,1.49743,3.7640800000000003,13.59452
1370.0,4.56333,1.4985,3.75572,13.59431
1371.0,4.56667,1.49893,3.7462,13.59835
1372.0,4.57,1.50023,3.7388299999999997,13.59876
1373.0,4.57333,1.4998099999999999,3.72961,13.60267
1374.0,4.57667,1.49994,3.72164,13.600670000000001
1375.0,4.58,1.50129,3.71314,13.60153
1376.0,4.58333,1.5029599999999999,3.7042200000000003,13.60046
1377.0,4.58667,1.50191,3.69635,13.601489999999998
1378.0,4.59,1.50308,3.6869099999999997,13.601959999999998
1379.0,4.59333,1.5034399999999999,3.67863,13.59932
1380.0,4.59667,1.5031800000000002,3.6695499999999996,13.597940000000001
1381.0,4.6,1.5024899999999999,3.6615100000000003,13.59579
1382.0,4.60333,1.50256,3.6530299999999998,13.594159999999999
1383.0,4.60667,1.50545,3.6449900000000004,13.58963
1384.0,4.61,1.5049199999999998,3.63609,13.586829999999999
1385.0,4.61333,1.5053100000000001,3.62717,13.580820000000001
1386.0,4.61667,1.50607,3.61879,13.57623
1387.0,4.62,1.5061000000000002,3.61117,13.57124
1388.0,4.62333,1.50661,3.6024900000000004,13.56527
1389.0,4.62667,1.50645,3.59451,13.560979999999999
1390.0,4.63,1.5093199999999998,3.5854700000000004,13.55326
1391.0,4.63333,1.5073400000000001,3.5776600000000003,13.54772
1392.0,4.63667,1.50867,3.56903,13.537560000000001
1393.0,4.64,1.50908,3.56089,13.529459999999998
1394.0,4.64333,1.50872,3.5525700000000002,13.52155
1395.0,4.64667,1.5099600000000002,3.54326,13.51183
1396.0,4.65,1.50908,3.53642,13.50504
1397.0,4.65333,1.5119200000000002,3.5277499999999997,13.49396
1398.0,4.65667,1.5112200000000002,3.51911,13.481720000000001
1399.0,4.66,1.51137,3.51123,13.47173
1400.0,4.66333,1.51182,3.5037700000000003,13.459760000000001
1401.0,4.66667,1.5124700000000002,3.4946499999999996,13.44878
1402.0,4.67,1.5129400000000002,3.48817,13.433979999999998
1403.0,4.67333,1.51364,3.47965,13.421590000000002
1404.0,4.67667,1.5143,3.4715100000000003,13.40885
1405.0,4.68,1.51601,3.46315,13.39472
1406.0,4.68333,1.51526,3.45532,13.38068
1407.0,4.68667,1.51595,3.44705,13.36442
1408.0,4.69,1.5158699999999998,3.44028,13.3486
1409.0,4.69333,1.51651,3.43039,13.33287
1410.0,4.69667,1.5174,3.42305,13.316980000000001
1411.0,4.7,1.51749,3.41576,13.300540000000002
1412.0,4.70333,1.51724,3.40703,13.283479999999999
1413.0,4.70667,1.5184,3.39924,13.265139999999999
1414.0,4.71,1.51858,3.39104,13.248
1415.0,4.71333,1.51976,3.38347,13.22746
1416.0,4.71667,1.5196100000000001,3.3749700000000002,13.20817
1417.0,4.72,1.5198500000000001,3.3661700000000003,13.18843
1418.0,4.72333,1.5203200000000001,3.35951,13.167390000000001
1419.0,4.72667,1.52138,3.3511399999999996,13.14634
1420.0,4.73,1.5217500000000002,3.3438499999999998,13.124690000000001
1421.0,4.73333,1.52277,3.3360000000000003,13.103969999999999
1422.0,4.73667,1.5252000000000001,3.32854,13.08163
1423.0,4.74,1.5248599999999999,3.3207299999999997,13.05816
1424.0,4.74333,1.52517,3.3124000000000002,13.03423
1425.0,4.74667,1.52521,3.30485,13.010530000000001
1426.0,4.75,1.5258,3.29765,12.985199999999999
1427.0,4.75333,1.5265700000000002,3.28926,12.95985
1428.0,4.75667,1.52722,3.28235,12.9345
1429.0,4.76,1.52796,3.27512,12.90878
1430.0,4.76333,1.5296,3.26709,12.883420000000001
1431.0,4.76667,1.52888,3.25918,12.855830000000001
1432.0,4.77,1.5305000000000002,3.2514499999999997,12.827850000000002
1433.0,4.77333,1.5312100000000002,3.24396,12.800139999999999
1434.0,4.77667,1.53148,3.2369600000000003,12.77267
1435.0,4.78,1.53398,3.22936,12.74478
1436.0,4.78333,1.53383,3.22037,12.71436
1437.0,4.78667,1.5334899999999998,3.2146,12.68577
1438.0,4.79,1.5349899999999999,3.20692,12.65496
1439.0,4.79333,1.53588,3.19901,12.62561
1440.0,4.79667,1.53642,3.19169,12.593989999999998
1441.0,4.8,1.53768,3.1837299999999997,12.56317
1442.0,4.80333,1.53786,3.17742,12.53241
1443.0,4.80667,1.53935,3.16904,12.4998
1444.0,4.81,1.54072,3.16221,12.46754
1445.0,4.81333,1.5402500000000001,3.1548599999999998,12.435360000000001
1446.0,4.81667,1.54017,3.14858,12.40307
1447.0,4.82,1.5422300000000002,3.1401,12.367719999999998
1448.0,4.82333,1.5438800000000001,3.1326,12.335609999999999
1449.0,4.82667,1.5436500000000002,3.1256299999999997,12.30113
1450.0,4.83,1.5441200000000002,3.11916,12.26659
1451.0,4.83333,1.54603,3.11101,12.23186
1452.0,4.83667,1.54646,3.10384,12.19722
1453.0,4.84,1.5476599999999998,3.0968400000000003,12.161800000000001
1454.0,4.84333,1.54827,3.09007,12.12614
1455.0,4.84667,1.54945,3.08286,12.089960000000001
1456.0,4.85,1.54951,3.07548,12.05409
1457.0,4.85333,1.5507,3.06877,12.017829999999998
1458.0,4.85667,1.55236,3.0614600000000003,11.98075
1459.0,4.86,1.55232,3.05504,11.943320000000002
1460.0,4.86333,1.55358,3.04759,11.90735
1461.0,4.86667,1.5549700000000002,3.04076,11.869069999999999
1462.0,4.87,1.55625,3.0332799999999995,11.83257
1463.0,4.87333,1.5572,3.02793,11.79224
1464.0,4.87667,1.55891,3.0207100000000002,11.75471
1465.0,4.88,1.55879,3.01286,11.717
1466.0,4.88333,1.5605000000000002,3.00639,11.678199999999999
1467.0,4.88667,1.56132,3.0004199999999996,11.64056
1468.0,4.89,1.56164,2.99357,11.6001
1469.0,4.89333,1.5635400000000002,2.9858,11.56078
1470.0,4.89667,1.5648,2.97849,11.52221
1471.0,4.9,1.56457,2.9724,11.48212
1472.0,4.90333,1.5663399999999998,2.9669,11.44388
1473.0,4.90667,1.56808,2.9583,11.404020000000001
1474.0,4.91,1.5680699999999999,2.95179,11.364139999999999
1475.0,4.91333,1.5710499999999998,2.9452300000000005,11.32365
1476.0,4.91667,1.57098,2.9397699999999998,11.283430000000001
1477.0,4.92,1.57287,2.93269,11.2443
1478.0,4.92333,1.57423,2.92593,11.20328
1479.0,4.92667,1.57441,2.91824,11.16336
1480.0,4.93,1.57606,2.91382,11.12228
1481.0,4.93333,1.57778,2.90701,11.082080000000001
1482.0,4.93667,1.57898,2.90029,11.040550000000001
1483.0,4.94,1.58036,2.89425,10.999949999999998
1484.0,4.94333,1.5811000000000002,2.88743,10.959269999999998
1485.0,4.94667,1.5830600000000001,2.88214,10.917110000000001
1486.0,4.95,1.5844200000000002,2.87603,10.87509
1487.0,4.95333,1.5854599999999999,2.86914,10.83339
1488.0,4.95667,1.5881800000000001,2.86325,10.7927
1489.0,4.96,1.5880699999999999,2.8565699999999996,10.750229999999998
1490.0,4.96333,1.59047,2.8497500000000002,10.707360000000001
1491.0,4.96667,1.59121,2.8458300000000003,10.66662
1492.0,4.97,1.59346,2.8387200000000004,10.62427
1493.0,4.97333,1.5937200000000002,2.8329899999999997,10.58288
1494.0,4.97667,1.5960400000000001,2.8265800000000003,10.54008
1495.0,4.98,1.59805,2.82154,10.49771
1496.0,4.98333,1.5988200000000001,2.81532,10.45595
1497.0,4.98667,1.6012899999999999,2.8113,10.41481
1498.0,4.99,1.6025800000000001,2.8036000000000003,10.37168
1499.0,4.99333,1.60435,2.7987400000000004,10.33066
1500.0,4.99667,1.60508,2.79284,10.28825
1501.0,5.0,1.60707,2.787,10.245920000000002
1502.0,5.00333,1.6088300000000002,2.78335,10.2051
1503.0,5.00667,1.6116599999999999,2.77565,10.161380000000001
